id,employee_id,employee_name_raw,team_raw,department_raw,survey_type,score,mte_score,ars_score,period_date,comments,raw_data,created_at
8378,425,Naz Yalin,Backend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.5,0.1,0.41,2026-04-29,Backend ekibinde haftalik nabiz kaydi,"{""team"": ""Backend"", ""focus"": ""delivery"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167625
8379,426,Ali YÄ±lmaz,Marmara,SatÄ±ÅŸ,weekly_pulse,3.1,-0.11,0.54,2026-04-29,Marmara ekibinde haftalik nabiz kaydi,"{""team"": ""Marmara"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167626
8380,427,AyÅŸe Demir,Ege,SatÄ±ÅŸ,weekly_pulse,3,-0.15,0.56,2026-04-29,Ege ekibinde haftalik nabiz kaydi,"{""team"": ""Ege"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167628
8381,428,Mehmet Kaya,Karadeniz,SatÄ±ÅŸ,weekly_pulse,3.5,0.07,0.42,2026-04-29,Karadeniz ekibinde haftalik nabiz kaydi,"{""team"": ""Karadeniz"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167629
8382,429,Fatma Ã‡elik,Marmara,SatÄ±ÅŸ,weekly_pulse,3.5,0.1,0.44,2026-04-29,Marmara ekibinde haftalik nabiz kaydi,"{""team"": ""Marmara"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.16763
8383,430,Mustafa KoÃ§,Karadeniz,SatÄ±ÅŸ,weekly_pulse,3.6,0.12,0.41,2026-04-29,Karadeniz ekibinde haftalik nabiz kaydi,"{""team"": ""Karadeniz"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167632
8384,431,Zeynep Åahin,Dogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3,-0.2,0.5,2026-04-29,Dogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Dogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167633
8385,432,Ahmet Ã–ztÃ¼rk,Ic Anadolu,SatÄ±ÅŸ,weekly_pulse,3.1,-0.1,0.55,2026-04-29,Ic Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Ic Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167634
8386,433,Elif AydÄ±n,Marmara,SatÄ±ÅŸ,weekly_pulse,3.1,-0.08,0.51,2026-04-29,Marmara ekibinde haftalik nabiz kaydi,"{""team"": ""Marmara"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167635
8387,434,Caner YÄ±ldÄ±z,Akdeniz,SatÄ±ÅŸ,weekly_pulse,3.7,0.14,0.39,2026-04-29,Akdeniz ekibinde haftalik nabiz kaydi,"{""team"": ""Akdeniz"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167637
8388,435,Burcu Arslan,Akdeniz,SatÄ±ÅŸ,weekly_pulse,3,-0.14,0.58,2026-04-29,Akdeniz ekibinde haftalik nabiz kaydi,"{""team"": ""Akdeniz"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167638
8389,436,Kerem Arslan,Guneydogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3.1,-0.16,0.53,2026-04-29,Guneydogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Guneydogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167639
8390,437,Selin YÄ±lmaz,Ic Anadolu,SatÄ±ÅŸ,weekly_pulse,3.1,-0.06,0.56,2026-04-29,Ic Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Ic Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.16764
8391,438,Tuncay DoÄŸan,Dogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3.7,0.06,0.43,2026-04-29,Dogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Dogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167642
8392,439,Nihan Korkmaz,Dogu Anadolu,SatÄ±ÅŸ,weekly_pulse,2.9,-0.14,0.6,2026-04-29,Dogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Dogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167643
8393,440,Baran Ã–zdemir,Guneydogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3.3,-0.03,0.45,2026-04-29,Guneydogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Guneydogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167644
8394,441,Derya Kaplan,Guneydogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3.7,0.12,0.41,2026-04-29,Guneydogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Guneydogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167645
8395,442,Serhat Bulut,Dogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3.1,-0.16,0.48,2026-04-29,Dogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Dogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167646
8396,443,Merve Polat,Akdeniz,SatÄ±ÅŸ,weekly_pulse,3.7,0.17,0.39,2026-04-29,Akdeniz ekibinde haftalik nabiz kaydi,"{""team"": ""Akdeniz"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167648
8397,444,Ozan Ã‡etin,Dogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3.3,-0.1,0.44,2026-04-29,Dogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Dogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167649
8398,445,Gamze Kurt,Ege,SatÄ±ÅŸ,weekly_pulse,3.2,-0.1,0.52,2026-04-29,Ege ekibinde haftalik nabiz kaydi,"{""team"": ""Ege"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.16765
8399,446,Hakan Acar,Ic Anadolu,SatÄ±ÅŸ,weekly_pulse,3.1,-0.13,0.53,2026-04-29,Ic Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Ic Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167651
8400,447,Rana ÅimÅŸek,Akdeniz,SatÄ±ÅŸ,weekly_pulse,3.2,-0.05,0.49,2026-04-29,Akdeniz ekibinde haftalik nabiz kaydi,"{""team"": ""Akdeniz"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167653
8401,448,Emre YÄ±ldÄ±z,Marmara,SatÄ±ÅŸ,weekly_pulse,3.2,-0.11,0.49,2026-04-29,Marmara ekibinde haftalik nabiz kaydi,"{""team"": ""Marmara"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167654
8402,449,PÄ±nar GÃ¼l,Marmara,SatÄ±ÅŸ,weekly_pulse,3.2,-0.1,0.46,2026-04-29,Marmara ekibinde haftalik nabiz kaydi,"{""team"": ""Marmara"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167655
8403,450,Tolga Kara,Akdeniz,SatÄ±ÅŸ,weekly_pulse,2.9,-0.25,0.6,2026-04-29,Akdeniz ekibinde haftalik nabiz kaydi,"{""team"": ""Akdeniz"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167656
8404,451,AslÄ± ErdoÄŸan,Dogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3,-0.14,0.59,2026-04-29,Dogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Dogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167658
8405,452,Volkan Åahin,Ege,SatÄ±ÅŸ,weekly_pulse,3,-0.19,0.59,2026-04-29,Ege ekibinde haftalik nabiz kaydi,"{""team"": ""Ege"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167659
8406,453,Ä°rem Ã–zkan,Dogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3.2,-0.1,0.47,2026-04-29,Dogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Dogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.16766
8407,454,Burak Ã‡alÄ±ÅŸkan,Ic Anadolu,SatÄ±ÅŸ,weekly_pulse,2.9,-0.17,0.61,2026-04-29,Ic Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Ic Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167661
8408,394,Hatice YÄ±ldÄ±rÄ±m,Genel,SatÄ±ÅŸ,weekly_pulse,3.1,-0.07,0.51,2026-04-22,Genel ekibinde haftalik nabiz kaydi,"{""team"": ""Genel"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167662
8409,395,Zeynep Kaya,Akdeniz,SatÄ±ÅŸ,weekly_pulse,3.6,0.07,0.41,2026-04-22,Akdeniz ekibinde haftalik nabiz kaydi,"{""team"": ""Akdeniz"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167664
8410,396,Canan Dagdelen,Backend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.4,-0.05,0.45,2026-04-22,Backend ekibinde haftalik nabiz kaydi,"{""team"": ""Backend"", ""focus"": ""delivery"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167665
8411,397,Berkant Demir,DevOps,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.5,-0.02,0.48,2026-04-22,DevOps ekibinde haftalik nabiz kaydi,"{""team"": ""DevOps"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167667
8412,398,Elif Ozturk,Backend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3,-0.13,0.59,2026-04-22,Backend ekibinde haftalik nabiz kaydi,"{""team"": ""Backend"", ""focus"": ""delivery"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167668
8413,399,Murat Kaya,Frontend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.3,-0.08,0.5,2026-04-22,Frontend ekibinde haftalik nabiz kaydi,"{""team"": ""Frontend"", ""focus"": ""delivery"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167669
8414,400,Selin Yilmaz,QA,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.7,0.04,0.39,2026-04-22,QA ekibinde haftalik nabiz kaydi,"{""team"": ""QA"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.16767
8415,401,Caner Yildiz,Backend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.1,-0.07,0.58,2026-04-22,Backend ekibinde haftalik nabiz kaydi,"{""team"": ""Backend"", ""focus"": ""delivery"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167671
8416,402,Zeynep Celik,Frontend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,2.9,-0.14,0.52,2026-04-22,Frontend ekibinde haftalik nabiz kaydi,"{""team"": ""Frontend"", ""focus"": ""delivery"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167673
8417,403,Burak Sahin,Backend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,2.9,-0.17,0.55,2026-04-22,Backend ekibinde haftalik nabiz kaydi,"{""team"": ""Backend"", ""focus"": ""delivery"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167674
8418,404,Emre Kilic,Frontend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.7,0.16,0.43,2026-04-22,Frontend ekibinde haftalik nabiz kaydi,"{""team"": ""Frontend"", ""focus"": ""delivery"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167676
8419,405,Gamze Arslan,DevOps,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.5,0.1,0.45,2026-04-22,DevOps ekibinde haftalik nabiz kaydi,"{""team"": ""DevOps"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167677
8420,406,Onur Polat,Backend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.5,0.1,0.4,2026-04-22,Backend ekibinde haftalik nabiz kaydi,"{""team"": ""Backend"", ""focus"": ""delivery"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167678
8421,407,Derya Koc,Frontend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.2,0,0.5,2026-04-22,Frontend ekibinde haftalik nabiz kaydi,"{""team"": ""Frontend"", ""focus"": ""delivery"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167679
8422,408,Alper Sen,DevOps,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,2.9,-0.16,0.61,2026-04-22,DevOps ekibinde haftalik nabiz kaydi,"{""team"": ""DevOps"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167681
8423,409,Irem Acar,Backend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.1,-0.18,0.53,2026-04-22,Backend ekibinde haftalik nabiz kaydi,"{""team"": ""Backend"", ""focus"": ""delivery"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167682
8424,410,Merve Tetik,Frontend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.4,0.03,0.48,2026-04-22,Frontend ekibinde haftalik nabiz kaydi,"{""team"": ""Frontend"", ""focus"": ""delivery"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167684
8425,411,Cenk Uysal,QA,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.1,-0.08,0.55,2026-04-22,QA ekibinde haftalik nabiz kaydi,"{""team"": ""QA"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167685
8426,412,Ece Ozkan,DevOps,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.6,0.02,0.46,2026-04-22,DevOps ekibinde haftalik nabiz kaydi,"{""team"": ""DevOps"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167686
8427,413,Ozan Gunes,QA,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.2,-0.03,0.48,2026-04-22,QA ekibinde haftalik nabiz kaydi,"{""team"": ""QA"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167688
8428,414,Tolga Erdem,DevOps,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.2,-0.12,0.49,2026-04-22,DevOps ekibinde haftalik nabiz kaydi,"{""team"": ""DevOps"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167689
8429,415,Pinar Aksoy,Backend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.1,-0.07,0.57,2026-04-22,Backend ekibinde haftalik nabiz kaydi,"{""team"": ""Backend"", ""focus"": ""delivery"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.16769
8430,416,Kerem Tunc,Frontend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.5,0.03,0.46,2026-04-22,Frontend ekibinde haftalik nabiz kaydi,"{""team"": ""Frontend"", ""focus"": ""delivery"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167692
8431,417,Sude Karaca,QA,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.4,-0.03,0.42,2026-04-22,QA ekibinde haftalik nabiz kaydi,"{""team"": ""QA"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167693
8432,418,Baris Eren,Frontend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.4,0.01,0.43,2026-04-22,Frontend ekibinde haftalik nabiz kaydi,"{""team"": ""Frontend"", ""focus"": ""delivery"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167694
8433,419,Melis Vural,DevOps,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,2.9,-0.22,0.54,2026-04-22,DevOps ekibinde haftalik nabiz kaydi,"{""team"": ""DevOps"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167696
8434,420,Yigit Ari,Frontend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.1,-0.04,0.57,2026-04-22,Frontend ekibinde haftalik nabiz kaydi,"{""team"": ""Frontend"", ""focus"": ""delivery"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167697
8435,421,Asli Cetin,Backend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.2,-0.02,0.52,2026-04-22,Backend ekibinde haftalik nabiz kaydi,"{""team"": ""Backend"", ""focus"": ""delivery"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167698
8436,422,Deniz Soylu,Frontend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.2,-0.02,0.51,2026-04-22,Frontend ekibinde haftalik nabiz kaydi,"{""team"": ""Frontend"", ""focus"": ""delivery"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167699
8437,423,Burcu Isik,QA,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,2.9,-0.2,0.57,2026-04-22,QA ekibinde haftalik nabiz kaydi,"{""team"": ""QA"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167701
8438,424,Kaan Oz,DevOps,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.2,-0.14,0.54,2026-04-22,DevOps ekibinde haftalik nabiz kaydi,"{""team"": ""DevOps"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167702
8439,425,Naz Yalin,Backend,YazÄ±lÄ±m GeliÅŸtirme,weekly_pulse,3.4,0.04,0.45,2026-04-22,Backend ekibinde haftalik nabiz kaydi,"{""team"": ""Backend"", ""focus"": ""delivery"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167703
8440,426,Ali YÄ±lmaz,Marmara,SatÄ±ÅŸ,weekly_pulse,3.4,-0.03,0.42,2026-04-22,Marmara ekibinde haftalik nabiz kaydi,"{""team"": ""Marmara"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167705
8441,427,AyÅŸe Demir,Ege,SatÄ±ÅŸ,weekly_pulse,3.4,0.05,0.43,2026-04-22,Ege ekibinde haftalik nabiz kaydi,"{""team"": ""Ege"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167706
8442,428,Mehmet Kaya,Karadeniz,SatÄ±ÅŸ,weekly_pulse,3.6,0.02,0.47,2026-04-22,Karadeniz ekibinde haftalik nabiz kaydi,"{""team"": ""Karadeniz"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167707
8443,429,Fatma Ã‡elik,Marmara,SatÄ±ÅŸ,weekly_pulse,3.3,0.04,0.51,2026-04-22,Marmara ekibinde haftalik nabiz kaydi,"{""team"": ""Marmara"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167709
8444,430,Mustafa KoÃ§,Karadeniz,SatÄ±ÅŸ,weekly_pulse,3.5,-0.03,0.46,2026-04-22,Karadeniz ekibinde haftalik nabiz kaydi,"{""team"": ""Karadeniz"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.16771
8445,431,Zeynep Åahin,Dogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3.2,-0.05,0.54,2026-04-22,Dogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Dogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167712
8446,432,Ahmet Ã–ztÃ¼rk,Ic Anadolu,SatÄ±ÅŸ,weekly_pulse,3.4,0.01,0.49,2026-04-22,Ic Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Ic Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167714
8447,433,Elif AydÄ±n,Marmara,SatÄ±ÅŸ,weekly_pulse,3,-0.18,0.56,2026-04-22,Marmara ekibinde haftalik nabiz kaydi,"{""team"": ""Marmara"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167715
8448,434,Caner YÄ±ldÄ±z,Akdeniz,SatÄ±ÅŸ,weekly_pulse,3.5,0.08,0.41,2026-04-22,Akdeniz ekibinde haftalik nabiz kaydi,"{""team"": ""Akdeniz"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167717
8449,435,Burcu Arslan,Akdeniz,SatÄ±ÅŸ,weekly_pulse,3,-0.1,0.54,2026-04-22,Akdeniz ekibinde haftalik nabiz kaydi,"{""team"": ""Akdeniz"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167718
8450,436,Kerem Arslan,Guneydogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3.6,0,0.39,2026-04-22,Guneydogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Guneydogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167719
8451,437,Selin YÄ±lmaz,Ic Anadolu,SatÄ±ÅŸ,weekly_pulse,3,-0.08,0.52,2026-04-22,Ic Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Ic Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167721
8452,438,Tuncay DoÄŸan,Dogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3.3,0,0.5,2026-04-22,Dogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Dogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167722
8453,439,Nihan Korkmaz,Dogu Anadolu,SatÄ±ÅŸ,weekly_pulse,2.8,-0.26,0.56,2026-04-22,Dogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Dogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167724
8454,440,Baran Ã–zdemir,Guneydogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3.1,-0.09,0.48,2026-04-22,Guneydogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Guneydogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167726
8455,441,Derya Kaplan,Guneydogu Anadolu,SatÄ±ÅŸ,weekly_pulse,2.9,-0.22,0.61,2026-04-22,Guneydogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Guneydogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167727
8456,442,Serhat Bulut,Dogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3.7,0.04,0.4,2026-04-22,Dogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Dogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167728
8457,443,Merve Polat,Akdeniz,SatÄ±ÅŸ,weekly_pulse,3.5,0.08,0.45,2026-04-22,Akdeniz ekibinde haftalik nabiz kaydi,"{""team"": ""Akdeniz"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.16773
8458,444,Ozan Ã‡etin,Dogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3.1,-0.18,0.56,2026-04-22,Dogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Dogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167731
8459,445,Gamze Kurt,Ege,SatÄ±ÅŸ,weekly_pulse,3.5,0.06,0.39,2026-04-22,Ege ekibinde haftalik nabiz kaydi,"{""team"": ""Ege"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167732
8460,446,Hakan Acar,Ic Anadolu,SatÄ±ÅŸ,weekly_pulse,3.1,-0.17,0.49,2026-04-22,Ic Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Ic Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167734
8461,447,Rana ÅimÅŸek,Akdeniz,SatÄ±ÅŸ,weekly_pulse,3.3,-0.11,0.53,2026-04-22,Akdeniz ekibinde haftalik nabiz kaydi,"{""team"": ""Akdeniz"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167735
8462,448,Emre YÄ±ldÄ±z,Marmara,SatÄ±ÅŸ,weekly_pulse,3.7,0.04,0.42,2026-04-22,Marmara ekibinde haftalik nabiz kaydi,"{""team"": ""Marmara"", ""focus"": ""stability"", ""energy_signal"": ""stable""}",2026-06-03 13:27:41.167736
8463,449,PÄ±nar GÃ¼l,Marmara,SatÄ±ÅŸ,weekly_pulse,3.1,-0.07,0.5,2026-04-22,Marmara ekibinde haftalik nabiz kaydi,"{""team"": ""Marmara"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167738
8464,450,Tolga Kara,Akdeniz,SatÄ±ÅŸ,weekly_pulse,3.3,-0.02,0.48,2026-04-22,Akdeniz ekibinde haftalik nabiz kaydi,"{""team"": ""Akdeniz"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167739
8465,451,AslÄ± ErdoÄŸan,Dogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3,-0.17,0.52,2026-04-22,Dogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Dogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.16774
8466,452,Volkan Åahin,Ege,SatÄ±ÅŸ,weekly_pulse,2.9,-0.14,0.58,2026-04-22,Ege ekibinde haftalik nabiz kaydi,"{""team"": ""Ege"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167742
8467,453,Ä°rem Ã–zkan,Dogu Anadolu,SatÄ±ÅŸ,weekly_pulse,3,-0.09,0.51,2026-04-22,Dogu Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Dogu Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167743
8468,454,Burak Ã‡alÄ±ÅŸkan,Ic Anadolu,SatÄ±ÅŸ,weekly_pulse,3.1,-0.1,0.56,2026-04-22,Ic Anadolu ekibinde haftalik nabiz kaydi,"{""team"": ""Ic Anadolu"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167745
8469,394,Hatice YÄ±ldÄ±rÄ±m,Genel,SatÄ±ÅŸ,weekly_pulse,3,-0.07,0.5,2026-04-15,Genel ekibinde haftalik nabiz kaydi,"{""team"": ""Genel"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167746
8470,395,Zeynep Kaya,Akdeniz,SatÄ±ÅŸ,weekly_pulse,3.3,-0.09,0.5,2026-04-15,Akdeniz ekibinde haftalik nabiz kaydi,"{""team"": ""Akdeniz"", ""focus"": ""stability"", ""energy_signal"": ""watch""}",2026-06-03 13:27:41.167747
